id_utilisateur,pseudo_user,description_user,content,image,date_time,timezone,contains_délai,contains_panne,contains_urgence,contains_scandale,contains_pas,contains_jamais,contains_rien,contains_problème,contains_erreur,contains_impossible,contains_tarifs,contains_aucune
347,kalzonee,shovely joe,"Bonjour @ENGIEpartFR, vous m'avez appelé pour préparer mes régulations de facture. Ca fait 3 mois que vous me facturez 167€ alors que mon contrat est à 46€ et que j'avais demandé à passer à 100 pour anticiper la régulation. Une explication logique autre que ""c'est le systeme""?",[],2024-01-23 19:55:11,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
348,kocherchristia4,kocher christian. je ne me vaccinerai pas.,"@ENGIEpartFR @Eno_kel et après vous avez l'audace de m'envoyer des lettres pour me réclamer 3 euros et des poussières ! ça va faire 3 ans ! en me menaçant pour ainsi dire ! si vous croyez que je vais me laissé faire , et payer ! vous faites fausse route avec moi !",[],2024-12-02 11:57:36,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
349,l7ob7or,votre cuisto pref 🍜,L’objectif c’est qu’on retourne se chauffer à la bougie ou c’est comment ? @ENGIEpartFR @EDFetMoi faut pas hésiter à me démarcher,[],2024-03-27 17:23:38,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
350,lambel0,lambel,@med_energie depuis des mois et des mois @ENGIEgroup refuse de reconnaître une facturation abusive . 25€/mois 8 mois de l'année sans aucune consommation du client de gaz . Ils ne répondent pas ou avec  désinvolture . Ça fait très cher pour rien du tout. @med_energie @dgccrf https://t.co/8iB0CfHlhC,['https://t.co/8iB0CfHlhC'],2024-08-23 17:08:51,+02:00,False,False,False,False,True,False,True,False,False,False,False,True
351,larocheben,benoit laroche,@ENGIEpartFR @MARIEPO22517791 @OuestFrance NE PAS s abonner chez ENGIE !! Aucun respect du client . Ils me réclament une facture de 5000€ génère  par erreur et infondé . Plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers . Service client ZÉRO,[],2024-12-09 12:42:22,+01:00,False,False,False,False,True,False,False,False,True,False,False,False
352,latigede88,Latige de88,@ENGIEpartFR c'est la galère chez vous j'ai résilié mes deux contrats le 27 juin et je reçois aujourd'hui un nouvel échéancier qui se met en route pour le mois d'août c'est juste fou,[],2024-04-03 17:43:04,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
353,laudpsr,Laudpsr,"@ENGIEpartFR 2 rdv annulés en novembre et décembre 2023, puis enfin un rdv lundi avec un technicien pour l’entretien annuel de ma chaudière et depuis lundi que des problèmes alors que ma chaudière allait très bien avant ça",[],2024-11-25 15:44:24,+01:00,False,False,False,False,False,False,False,True,False,False,False,False
354,lazhonguoren,LZGR,@ENGIEgroup bonjour pourquoi j’ai une option électricité verte sur un contrat de gaz ? \nÇa fait 24 mois que vous me facturez 3€ en plus sur un contrat de gaz… \nVolez-vous vos clients ? https://t.co/AR12s7NoE6,['https://t.co/AR12s7NoE6'],2024-03-28 08:05:45,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
355,leamths5,Léa Mathis,@ENGIEgroup pire fournisseur d’électricité !  4 mois de démarches et ils annulent un contrat alors que je demande juste une mensualisation. \nJe me retrouve sans contrat depuis 2 mois et sans justificatif de domicile ni rien… \n« On vous recontacte dans deux semaines »,[],2024-03-26 15:05:50,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
356,lecrabedu72,🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅,"Euh @ENGIEpartFR je viens juste de regarder le prévisionnel de ma facture de régul : 230.23 euros pour le 16 01 25, sachant que je paie déjà mensuellement 130 euros. Vous voulez quoi ? Que je me désengage de chez vous ou que je me désengage du gaz ? @ENGIEpartSAV",[],2024-03-08 15:57:52,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
356,lecrabedu72,🦅🇨🇵♿️ Le Crabe du 72 ♿️🇨🇵 🦅,"Bizarre, j'ai reçu un SMS identifié @ENGIEpartFR disant qu'ils ont reçu l'attestation de mon chèque énergie, sauf que je ne leur ai pas envoyé, ni fait en reconduction automatique. @ENGIEpartSAV",[],2025-03-03 19:47:06,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
357,ledoublea2,Double-A.eth 🟢,"À équipements et utilisation similaires depuis 3 ans, voici mes factures @ENGIEpartFR @ENGIEgroup sur les 3 dernières années :\n2021 : 1070€\n2022 : 1152€\n2023 : 1594€\n\nL'enculerie c'est jusqu'où ?",[],2024-01-26 13:58:44,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
359,lfram62,ʇɐɯɐW,"Sont marrants chez @ENGIEpartFR, je fais tout pour baisser ma conso, ils me remboursent même du trop perçu et ils me balancent +20e sur mes prochaines mensualisations, je pense que je vais aller voir ailleurs",[],2024-05-20 17:07:20,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
360,lhawai1,LHAWAI1,@ENGIEpartFR   3 semaines pour traiter un dossier et recevoir une pièce (disponible en 2 jours chez Cedeo).\nPas d'eau chaude et de chauffage en plein hiver et ils s'en foutent royalement. On se rend compte que l'on paie un abonnement d'entretien sans aucun service derrière...,[],2024-12-23 08:39:27,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
360,lhawai1,LHAWAI1,@ENGIEpartFR C'est déjà fait !,[],2024-10-14 11:37:49,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
361,lu_grandjean,Lu ☨,"C'est marrant, on consomme moins mais @ENGIEpartFR augmente tellement ses tarifs que les mensualités augmentent quand même...\n+26€ par mois. Quel plaisir 👌 https://t.co/9uoktRUfSo",['https://t.co/9uoktRUfSo'],2025-02-19 20:09:44,+01:00,False,False,False,False,False,False,False,False,False,False,True,False
362,luberlu86,luciano,"@ENGIEpartFR ENGIE, c'est aussi cette entreprise qui est capable de mettre en panne une chaudière chez une femme de 94 ans!... le pire étant, que les autorités judiciaire saisies, et la DGCCRF, se gardent bien de venir soutenir cette femme seule, à POITIERS!🤔pas touche ENGIE 👋",[],2024-01-08 22:20:58,+01:00,False,True,False,False,True,False,False,False,False,False,False,False
363,machardch,Machard Christophe,"Sympa chez #EngieHomeService\n@ENGIEgroup. Ils annulent le rendez vous le matin même pour changer une pièce. 3 semaines sans chaudière (entretenue par eux).... et pas de nouvelles dates de fixée. Pour les appeler, une plate-forme outre méditerranée.  Le service à la française....",[],2025-02-24 11:43:13,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
364,mamancruz_,huète,Une semaine que j’ai plus d’eau chaude à cause des incapables  @ENGIEpartFR  vraiment quel plaisir en plein hiver,[],2025-01-28 10:12:31,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
365,manudscts,Manu,@ENGIEpartFR me menace de me réduire l’électricité si je ne paye pas une facture de régularisation de 533€… je veux bien la payer mais ils ne veulent pas que je paye en 5X uniquement en 2X… \nIls sont méprisant et hautain. \nPourquoi refusent-il de m’aider.\n#engie,[],2024-07-29 11:31:02,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
366,marckisscool,Marc KissCooL,En 2024 chez @ENGIEpartFR @ENGIEgroup @EDFofficiel @EDFetMoi plus de basculement d heure. Donc plus d heure creuse plein tarif en bourgogne franche comte depuis dimanche. Ça te facture quand même une amélioration du reseau ...🤫,[],2024-04-01 22:03:00,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
367,marick76,Ms,@ENGIEpartFR  qui  vend ma dette a la sct #eos  recouvrement qui refuse un étalement de paiement et a des méthodes très agressives et qui par conséquent va entraîner une limite d' énergie en plein hiver de la part d #engie. J espère survivre au froid,[],2024-12-11 22:38:38,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
367,marick76,Ms,@ENGIEpartFR J ai échangé avec vous et votre réponse a été on ne peut rien faire. Vous avez bien choisi votre service recouvrement 👍 je vous félicite. Elle a une liste longue comme le bras de condamnation,[],2024-10-03 19:44:47,+02:00,False,False,False,False,False,False,True,False,False,False,False,False
367,marick76,Ms,@LBleuBlancRouge Et c est pas @ENGIEpartFR  qui va vous aider. Elle a vendu ma dette a une sct de recouvrement eos qui refuse l étalement de paiement comme ça je ne peux rien faire pour éviter la diminution de puissance,[],2025-01-06 19:05:52,+01:00,False,False,False,False,True,False,True,False,False,False,False,False
367,marick76,Ms,"@ENGIEpartFR on est déjà dépassé par la maladie, des factures énormes et en plus on se fait engueuler.🤬",[],2024-07-29 18:35:26,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
367,marick76,Ms,"@ENGIEpartSAV D après l' avocat que j' aie consulté ce matin comme vous avez revendu ma dette a #eos recouvrement, je ne vous dois plus rien donc va falloir m expliquer comment vous pourriez réduire ma puissance ?",[],2024-03-18 12:38:28,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
368,masy7723,Mamou Sy,@CDCH_et_Moi @CDC_Habitat @ENGIEgroup Accepteriez vous cela pour votre famille ?,[],2023-12-28 22:32:58,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
369,maxcordiez,Maxence Cordiez,"Bonjour @ENGIEgroup et @EDFofficiel.\n\nAujourd'hui, j'ai reçu 2 appels frauduleux usurpant le nom de vos entreprises afin de tenter de me soutirer des informations (même en étant sur bloctel).\n\nC'est vraiment pénible.\n\nAvez-vous un service juridique que ça peut intéresser ?\n\n1/2",[],2025-02-13 17:22:09,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
370,mayottai,Boboalam,"Vraiment @ENGIEpartFR les vrais escrocs, comment les mecs m’abonnent alors que j’ai jamais signé aucun contrat et j’ai même appelé 2 fois pour annuler.",[],2024-08-30 14:28:43,+02:00,False,False,False,False,False,True,False,False,False,False,False,False
370,mayottai,Boboalam,"@ENGIEpartFR je vais porter plainte , toute la journée vous m’avez dit au téléphone que je me suis rétracté et que c’est bon je suis pas engagé chez vous pour m’envoyer à 18hr un mail de bienvenue avec un contrat que j’ai jamais signé, heureusement j’ai enregistré les 2 appels",[],2024-11-24 08:17:01,+01:00,False,False,False,False,True,True,False,False,False,False,False,False
371,me_jvlle,M.,Merci pour ces précieuses informations @ENGIEpartFR 😅 https://t.co/5PnSMH91Ow,['https://t.co/5PnSMH91Ow'],2024-08-04 14:13:55,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
371,me_jvlle,M.,"On a pris une régul de 300 euros sur notre facture @ENGIEpartFR, bon certes… mais j’apprends mtn que notre offre n’étant plus commercialisée, on prend en plus 100 euros d’augmentation/mois avec la nouvelle… 🫠. Et merci le courrier obscur pour t’informer bien sûr.",[],2025-01-15 18:25:29,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
372,mecquiraletrop,Mec qui râle trop φ🏟️⚽️🏈⏚,@ENGIEpartFR y’a votre appli qui est en carafe depuis 4 jours et ça commence à me saouler de ouf https://t.co/QbxclC1e1V,['https://t.co/QbxclC1e1V'],2024-01-09 13:19:53,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
372,mecquiraletrop,Mec qui râle trop φ🏟️⚽️🏈⏚,@ENGIEpartFR 4h que je peux rien faire avec votre appli et qu’il fait -4 dehors.\nDeuxième fois alors que je suis chez vous depuis 3 semaines. Va falloir m’expliquer là https://t.co/YQOshqtmx3,['https://t.co/YQOshqtmx3'],2024-01-31 18:17:08,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
373,med_energie,médiateur national de l'énergie,"#vendrediCfini \nUne cliente d’@ENGIEpartFR a reçu un courrier de renouvellement de son offre de fourniture de gaz et d’électricité, sans mention des nouveaux prix de l'abonnement et du kWh. Il contient seulement 8 pages d' « annexe de prix » 1/4 👇 https://t.co/YFh7ZBXq2e",['https://t.co/YFh7ZBXq2e'],2024-05-29 21:43:14,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
374,mehmeh1313,Mehdi,@ENGIEgroup  vous appâtez les clients avec votre offres de 100€ offert mais vous oubliez de dire qu’on est obliger de vous apeller depuis plus de 4 mois pour les avoir ! Alors ne vous faite pas avoir car si vous les apeller pas vous allez rien avoir . #engie,[],2024-01-31 07:14:04,+01:00,False,False,False,False,True,False,True,False,False,False,False,False
375,meihatsume_com,MEI HATSUME {},@ENGIEpartFR est ce que vous réalisez du démarchage dans Nancy cette semaine ?,[],2024-01-01 17:59:03,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
376,mejnour94,Elipe,@ENGIEpartFR Vous pourriez nous expliquer toutes ces TAXES sur la facture ENGIE ???\n\nTaxe abonnement fourniture\nTaxe abonnement acheminement \nTaxe consommation acheminement \nTaxe consommation obligations\nTaxe contribution et taxes liées à l’énergie\nTaxe sur la valeur ajoutée,[],2024-02-28 10:31:22,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
376,mejnour94,Elipe,"@ENGIEgroup @FondationEngie Vous pouvez nous expliquer pourquoi on paye parfois plus cher d’abonnement que de consommation ???!!!\n\nPour payer le salaire de la Mc Gregore, la PDG pistonnée d’Engie, qui se gave…3 000 000€ par an ???\n\nQu’est ce qui justifie ce salaire scandaleux ???",[],2025-01-23 18:47:41,+01:00,False,False,False,True,False,False,False,False,False,False,False,False
376,mejnour94,Elipe,@ENGIEgroup Il palpe combien de millions de salaires par an ce guss ?\n\nCombien de fois l’abonnement Engie ? Combien de fois la consommation de foyer modestes ? \n\nJusqu’où va le foutage de gueule chez Engie ?,[],2024-01-17 07:44:38,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
377,mimine130071,mimine13007,@ENGIEpartSAV \nImpossible de joindre l’agence par téléphone ! Pas de réponse aux différentes tentatives de contact y compris courrier AR. Nous sommes toujours en attente d’un rappel qui ne vient jamais . Une honte ! Faut-il saisir la @dgccrf ? Porter plainte pour escroquerie ?,[],2025-01-20 21:16:00,+01:00,False,False,False,False,True,True,False,False,False,True,False,False
377,mimine130071,mimine13007,"Bonjour @ENGIEpartSAV , que faut il faire pour que l’agence Grand Marseille traite enfin notre demande de remboursement d’un contrat de maintenance annuelle SÉCURITÉ payé et jamais honoré ???",[],2024-11-12 09:54:36,+01:00,False,False,False,False,False,True,False,False,False,False,False,False
377,mimine130071,mimine13007,"@BiduleAnatheme @ENGIEpartSAV @dgccrf Bonjour @BiduleAnatheme , nous sommes dans le même cas que vous vis à vis des escrocs de l’agence Engie Home Services Grand Marseille. Contrat de maintenance annuelle payé mais non honoré sans compter les rendez vous maintenance ou dépannage annulés ! Courrier AR sans réponse",[],2024-03-19 13:23:47,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
378,minotaure_,Sarah 🪐,"800€ de régule pr le mois de décembre, janvier, février LOL \nen fait faut être riche pour avoir le chauffage et l’eau chaude ???? putain de merde j’en ai ras le cul (60m2, thermostat sur 19) \n @ENGIEpartFR @ENGIEgroup",[],2024-07-19 16:43:34,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
379,mje_lfe,putain de chat noir,@ENGIEpartFR qui augmente mes mensualités de 42€ par mois .. en deux ans mes mensualités ont doublé pour exactement la même conso. En 2025 je passe à 250€ par mois c’est ça ?,[],2025-01-08 15:42:09,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
380,mllehelenew,H W,@ENGIEpartSAV il faut combien de temps à votre agence de Grand Marseille pour rappeler ses clients? Plus d’un mois que j’attends malgré plusieurs appels à vos conseillers. Le montant de la facture a bien été débité sous 24h pourtant 🧐,[],2024-01-01 13:45:32,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
380,mllehelenew,H W,"@ENGIEpartSAV @ENGIEpartFR\n Bonjour Julian, j’en suis à peu près au 5eme mail envoyé et au 18eme appel. Un rdv avait été enfin fixé, il vient d’être annulé. Je perds patience !!!",[],2024-05-14 18:35:38,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
380,mllehelenew,H W,@ENGIEpartSAV en revanche je peux planifier un rdv pour le 17 avril si je crée un nouveau contrat ! Une honte !!!!,[],2025-01-02 10:51:21,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
381,mossane_trotro,Mossane,"@ENGIEgroup c'est le fournisseur qui vous prélève ce qu'il veut, quand il veut ! Actuellement, mon chauffage est coupé, il fait 10°c chez moi, 7/8 en plein hiver. Si vous êtes chez eux, fuyez. https://t.co/Hh2UdEuRHf",['https://t.co/Hh2UdEuRHf'],2024-12-03 18:43:38,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
382,n95i,Francois,@ENGIEnewsroom Quels dommages que des conseillers d'#Engie refusent d'aider les clients pour effectuer le règlement de leur facture!!!\n\nTriste image pour l'@ENGIEgroup !!!,[],2024-01-13 20:29:54,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
383,nathan25870,Nathan Mechet,"@ENGIEpartFR \nVous trouvez ça normal d’avoir 2000€ de régularisation de octobre 2023 à mars 2024 en ayant 60m2 et ne chauffant que le strict minimum. Des voleurs pareil JAMAIS VU !!! Personnel au téléphone incompétente, on mange des cailloux le mois prochain ??",[],2024-10-20 12:47:14,+02:00,False,False,False,False,False,True,False,False,False,False,False,False
384,nestor_RamJim_,@Palmira,@ENGIEpartFR bonjour comment faire étant client et obligé de partir à l'étranger S. V. P. (Clouturer le service) Merci,[],2025-01-28 09:48:46,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
384,nestor_RamJim_,@Palmira,"@ENGIEpartFR mes plus sincères remerciements, a tout le personnel, pour force majeure j'ai du déménager, votre personnel un 10/10 mil fois merci",[],2024-12-30 10:38:55,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
385,nico_puent,Nico Puent.,"@ENGIEpartFR Bonjour,\nÇa fait des années que j’ai l’application ENGIE. Je n’ai jamais pu m’y connecter, j’ai tout le temps ce massage d’erreur. Si je passe par internet, aucun soucis.\nC’est que chez moi, ou c’est un problème régulier? https://t.co/9RXkIXRH5P",['https://t.co/9RXkIXRH5P'],2024-02-01 15:19:47,+01:00,False,False,False,False,True,True,False,True,True,False,False,False
386,nicolasvoisin,Nicolas,@ENGIEpartFR bonjour. Comment résilier son abonnement quand on a déménagé ? J’essaie de vous joindre depuis un mois 🙁,[],2024-08-29 21:55:49,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
387,nicoleodera,NICOLEO,@ENGIEpartFR @BFMTV L'estimation de ma mensualité était de 65 euros quand j'ai souscrit mon contrat chez @engie montant sensiblement identique à celui que je payais chez #Totalenergies,[],2024-09-24 11:08:38,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
387,nicoleodera,NICOLEO,"Aujourd'hui, @ENGIEpartFR m'informe que pour ne pas avoir UN TRES GROS REAJUSTEMENT mes mensualités doivent passent à 175 EUROS Je n'ai pas chauffé plus, pas de nouvel appareil... je vais aussi porter plainte auprès du médiateur de l'ENERGIE pour cette arnaque et QUITTER #ENGIE",[],2024-03-06 21:58:12,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
388,off_mehdiDonc,𝕄𝕖𝕙𝕕𝕚𝔻𝕠𝕟𝕔❄️,@ENGIEgroup je suis déçu de la simulation qui m'a été fait de votre côté vs me dites une consommation et avec un autre c'est totalement différent ça part mal entre nous !,[],2024-10-09 22:16:24,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
389,osauvan,Olivier,"@ENGIEpartFR @ENGIEgroup , est ce normal de poireauter 2 x 25 minutes sur le 0969321953 (3 minutes annoncées) tout ça pour modifier un nom sur un contrat. Ah oui nous avons été sur notre espace personne. Service clients aux abonnés absents.",[],2024-05-25 11:40:55,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
390,pandeminione,"moi, christiane f.",@ENGIEgroup @ENGIEpartFR sachez que je vais pas payer votre facture scandaleuse de 616€ que vous m’avez envoyé hein,[],2024-09-11 21:30:35,+02:00,False,False,False,True,True,False,False,False,False,False,False,False
391,pedestresaulion,🦹🏼‍♂️,"@ENGIEpartFR @60millions mon compteur Linky envoie des informations erronées à Engie, malgré les relances et appels personne de chez Engie ne daigne se déplacer pour consulter les informations de mon compteur. Engie me débite des factures erronées quels sont mes recours ?",[],2024-12-20 11:57:59,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
392,pene1086,Penny,"@ENGIEpartFR vous jouez avec moi ou quoi c’est quoi ce bordel ? Reprenez vous vous allez pas nous voler comme ça, cest scandaleux! #engie #arnaques https://t.co/vRPKXt69PF",['https://t.co/vRPKXt69PF'],2024-05-11 12:41:06,+02:00,False,False,False,True,True,False,False,False,False,False,False,False
393,perlinpinpin___,M,Coucou @ENGIEpartSAV je t'ai envoyé un DM,[],2024-04-08 12:24:52,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
394,peterpancf,peterpan😉,@ENGIEpartFR c'est normal que vos employés nous racroche au nez???,[],2024-07-10 18:45:53,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
395,pguign,Pascal J Guignard,Encore une arnaque signée @ENGIEpartFR : le tarif week-end qui après 3 tentatives d'inscription sur deux mois n est toujours pas actif pour des raisons inconnues comme seul le mauvais service clients Engie peut vous le proposer. Inacceptable !,[],2023-12-30 14:55:44,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
396,ph1823,ph1823,"Le mail un peu bugé @ENGIEpartFR et avant on avait un lien pour refusé, visiblement maintenant obligé de téléphoner 😭 https://t.co/NowvOsM207",['https://t.co/NowvOsM207'],2023-12-29 12:13:42,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,Merci ⁦@ENGIEpartFR⁩ les prix sont https://t.co/OWvHYebaKU bougie proche 300€ D abonnement annuel.soit 30€ par mois 🕯️🕯️🕯️ https://t.co/B42zeQY1AX,"['https://t.co/OWvHYebaKU', 'https://t.co/B42zeQY1AX']",2024-06-12 11:00:48,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,"Merci ⁦@ENGIEpartFR⁩ chauffe presque pas.maxi 19,5degres racket et en marche 😡😡😡🤪 https://t.co/iiWEI1L42A",['https://t.co/iiWEI1L42A'],2024-01-15 16:54:58,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,"Merci ⁦@ENGIEpartFR⁩ ma bougies proches.chauffe 19,5 degrés.🤪🤪🤪😡 https://t.co/hmAqAN6aQi",['https://t.co/hmAqAN6aQi'],2024-12-09 09:51:39,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,Merci à @ENGIEpartFR  le gaz devient un luxe.abonnement plus chers que la consommation.chercher erreur 😩 https://t.co/KxkqyIus4u,['https://t.co/KxkqyIus4u'],2024-08-08 14:53:07,+02:00,False,False,False,False,False,False,False,False,True,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,"La politique de mr Macron.energie gaz engie chauffe a 19,5 degrés.résultat.⁦@ENGIEpartFR⁩ chercher https://t.co/5djEwos07t bougie proche 🕯️🕯️🕯️ https://t.co/mByAyCAhk0","['https://t.co/5djEwos07t', 'https://t.co/mByAyCAhk0']",2024-11-03 19:25:51,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,Merci à ⁦@ENGIEpartFR⁩ je prépare la bougie.le gaz devient du luxe 🕯️🕯️ https://t.co/Oq5mhg5tyx,['https://t.co/Oq5mhg5tyx'],2024-02-13 18:14:49,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,Merci ⁦@ENGIEpartFR⁩ la bougie proche.merci gouvernement Macron merci https://t.co/rscbb2RxGA vie devient très chère.gaz ou https://t.co/MAhzTOcK5F coutent bras https://t.co/FHIXji0fXZ,"['https://t.co/rscbb2RxGA', 'https://t.co/MAhzTOcK5F', 'https://t.co/FHIXji0fXZ']",2024-04-09 18:51:09,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,Merci à ⁦@ENGIEpartFR⁩ la bougie proches 🕯️abonnement23€ par mois.soit 230€ annuel just abonnement sans aucune consomation .🕯️🕯️🕯️ https://t.co/WhNLxgCbA4,['https://t.co/WhNLxgCbA4'],2024-10-04 08:32:43,+02:00,False,False,False,False,False,False,False,False,False,False,False,True
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,Merci ⁦@ENGIEpartFR⁩ 300€ abonnement gaz sans consommation.bien je finirai à la bougie 🕯️ https://t.co/bEQylz4SDX,['https://t.co/bEQylz4SDX'],2024-04-04 07:30:52,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,"Merci ⁦@ENGIEpartFR⁩ sa devient du luxe.faire à mangé,laver eau https://t.co/0yoEk9Ukpm prépare les bougies 🕯️🕯️🕯️🥵 https://t.co/pLzK9uyk8w","['https://t.co/0yoEk9Ukpm', 'https://t.co/pLzK9uyk8w']",2025-01-21 10:14:55,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
397,pharaon_alain,alain🔺🔺🔺👁🌍✨,Merci ⁦@ENGIEpartFR⁩ préparer les bougies 🕯️ https://t.co/pQfkrqikhL,['https://t.co/pQfkrqikhL'],2024-01-30 13:09:47,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
398,phcayron_cayron,DE CAYRON,@ENGIEpartFR Impossible de vous joindre par téléphone m herbecq 0668803463,[],2024-07-25 02:54:10,+02:00,False,False,False,False,False,False,False,False,False,True,False,False
399,pink_adder,Edmund 💉💉💉💉💉💉💉💉💉💉∞,"@ENGIEpartFR Bonjour, où sont planqués vos tarifs ? 10 minutes que je cherche partout sur votre bordel de site, les prix sont introuvables !\nChez tous les fournisseurs d'énergie les prix sont +/- cachés, mais vous gagnez la palme de la meilleure cachette, d'habitude je trouve !",[],2024-12-09 16:41:17,+01:00,False,False,False,False,False,False,False,False,False,False,True,False
400,pinkbabydolll,clem 🎀 (taylor’s version),@ENGIEpartFR ENCORE VOUS VOULEZ AUGMENTER MES MENSUALITÉS DE 40€ PAR MOIS ? mais ça va pas la tête je suis censée trouver où cet argent ? 100€ d’électricité par mois?! entre ça et le navigo vous voulez ma mort jsp,[],2024-10-17 08:39:05,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
401,pomme_damour__,momo,"Ça va @ENGIEgroup on vous dérange pas trop? On change pour un concurrent, il déboule chez moi à 18h pour essayer de nous repêchés pendant 30 min, on lui dit que ça nous intéresse pas et le mec nous parle mal!? Mais ça va pas ? C pas comme ça qu’on va revenir mdr",[],2025-02-24 11:43:35,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
402,prisspriss12,Missoussipi78,"@ninie949378 @78190trappes @CDC_Habitat @villedetrappes @ENGIEproFR @CDCH_et_Moi @alirabeh En panne de chauffage et d'eau chaude avec @CDCH_et_Moi @ENGIEpartFR  Malgré des installations soi-disant neuves, rien ne fonctionne. #Incompétence #ProblèmesTechniques",[],2024-09-03 21:50:12,+02:00,False,True,False,False,False,False,True,True,False,False,False,False
403,prtw01,ROUCHON   Philippe,@ENGIEpartFR @ClaireCreation @Le_Figaro bonjour\nj'essaie ce matin de me connecter sur mon compte client pour récupérer la nouvelle facture sans succès \nje suis bloqué sur la reinisialition du mot de passe,[],2024-03-13 15:44:13,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
404,rareselala,´,"Désolé mais le service client @ENGIEpartFR il est catastrophique ça fais depuis novembre que j’attends d’être remboursé d’une mentualite qu’ils m’ont prélevé en TROP, ça me prends trop pour une imbecile",[],2025-01-12 12:48:15,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
405,rb12476300,Rickenbacker Ric,@ENGIEpartFR \nJ’habite en Savoie. Je souhaite m’adresser à une agence ENGIE. Y a-t-il une liste des adresses disponible ou bien simplement l’adresse de référence sur la région. Merci,[],2025-01-23 18:08:41,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
